date,system_id,uid,ts,n_samples,n_spike_frames,hive_exit_v1,hive_return_v1,hive_exit_v3,hive_return_v3,initial_speed_min,start_dist,outward_cos,terminal_speed_min,end_dist,toward_cos,tortuosity
2026-05-14,939,2557186,2026-05-14 11:28:42,154,1,False,True,False,False,0.1730907539413961,0.5293463751399247,0.6448019451352313,0.09400459310586122,0.1163788329981015,-0.895020481321316,3.251501549290507
2026-05-14,939,2557189,2026-05-14 11:28:53,118,0,True,False,False,False,0.15394567138117676,0.09219093896485828,-0.9321374524860677,0.36405075463457076,0.79813793771315,-0.9514486862857814,1.7093243813323142
2026-05-14,939,2557195,2026-05-14 11:29:25,244,0,False,True,False,False,0.271999040630665,0.15459786128497668,-0.7224066095126702,0.14021105193689115,0.12673913663998979,-0.8777348634377035,4.469240748163209
2026-05-14,939,2557197,2026-05-14 11:29:28,145,0,False,False,False,False,0.13141569540963674,0.1861997982186519,-0.5936987368875011,0.4704579085848121,0.9883721374644271,-0.9696715830747704,1.7378295329845308
2026-05-14,939,2557198,2026-05-14 11:29:30,160,1,False,False,False,False,0.4630956295107929,0.5278972275165561,-0.10140056770274734,0.34821255362206105,0.4143171825075568,-0.6272310744819644,3.1517197900877787
2026-05-14,939,2557201,2026-05-14 11:29:32,119,0,False,True,False,False,0.26098576824225267,0.19490935520960048,-0.8493049922222893,0.03219592676101007,0.06659279551122627,-0.5474451136654087,2.4575238751599846
2026-05-14,939,2557204,2026-05-14 11:29:35,121,0,True,False,False,False,0.2167279801015187,0.09666059372539729,-0.5251178182644415,0.05323490371927194,0.1762546329609806,-0.9331765894827633,3.3552195255931783
2026-05-14,939,2557211,2026-05-14 11:29:42,635,0,True,False,True,False,0.00033298648621720274,0.056351264653067064,0.22496607167594174,0.11651734484616605,0.37588686297608226,-0.9494653745723464,4.632052887868377
2026-05-14,939,2557220,2026-05-14 11:30:00,159,0,False,False,False,False,0.4310134824670361,0.29336172835180035,-0.5889363493680829,0.12106392239639668,0.14669274966323326,-0.8781937701139181,4.056059988941777
2026-05-14,939,2557296,2026-05-14 11:33:52,417,2,True,False,False,False,0.10835281502798669,0.07733990102298773,0.25542456835522637,0.1106538768141382,0.29879301403774483,-0.46764769169813286,10.566657060699018
2026-05-14,939,2557297,2026-05-14 11:33:57,144,1,False,False,False,False,0.23663204167018614,0.2651574237528005,-0.04531086417810241,0.48110649551320783,1.0352437086836124,-0.926170533771602,2.2419232612924036
2026-05-14,939,2557299,2026-05-14 11:33:59,214,2,False,False,False,False,0.46900636512205074,0.4891389121314221,-0.9753824261174612,0.19004150711094348,0.5375870806706574,-0.24971209412018666,7.035407339204495
2026-05-14,939,2557308,2026-05-14 11:34:07,240,0,False,False,False,False,0.01706303900246501,1.3062877510036686,-0.6801874485309017,0.03300034090733303,1.2492786248871788,0.6795950732608167,2.722583097264127
2026-05-14,939,2557312,2026-05-14 11:34:12,116,3,False,False,False,False,0.8911214406717969,0.6069645042556719,-0.6686897675886553,0.1820115468699686,0.7692505236541929,-0.6076390554037163,4.5386078141772375
2026-05-14,939,2557339,2026-05-14 11:35:09,303,2,False,False,False,False,0.7273425967678546,0.607289589245069,0.551454426249455,0.2225263104106999,0.3297002821017901,-0.7834684416756603,2.4726460524716627
2026-05-14,939,2557344,2026-05-14 11:35:13,388,1,True,False,False,False,0.1315016760387453,0.06865812976463719,-0.7674924820778752,0.027109283004160642,1.2660189355076803,0.7533130956309031,1.7923165529525864
2026-05-14,939,2557356,2026-05-14 11:35:22,181,1,False,False,False,False,0.21251069590023175,0.3059538315318178,-0.9641055206159108,0.1291380133810363,0.5091831009744923,-0.8034459648646165,5.231737988473806
2026-05-14,939,2557362,2026-05-14 11:35:25,146,5,False,False,False,False,0.304507527411064,0.4621944178082542,0.5837371323837157,0.23145001263771975,1.1756041327815243,-0.948728652037624,3.0288578798142667
2026-05-14,939,2557385,2026-05-14 11:36:31,188,1,False,False,False,False,0.22623676273375246,0.601669899064148,-0.8241502260780748,0.6265960188989489,1.151375673922721,-0.9288188770889317,1.5141373146224015
2026-05-14,939,2557391,2026-05-14 11:36:39,415,0,True,False,False,False,0.15800708605325212,0.06981878596143655,-0.5428750498231388,0.19718620032853143,0.3138650156118072,-0.5758317966497603,7.986942670692502
2026-05-14,939,2557394,2026-05-14 11:36:46,202,3,False,False,False,False,0.8836472490762454,0.7505421847118997,0.6473111489295975,0.22822172491899295,1.3581931471296709,-0.9886551623126902,1.7999730695432932
2026-05-14,939,2557463,2026-05-14 11:38:21,258,0,False,False,False,False,0.0,0.7016028902470399,0.39352451482292944,0.141532094416776,1.0636153990263586,-0.9663543863071247,4.914195838287352
2026-05-14,939,2557523,2026-05-14 11:40:07,306,1,False,True,False,False,0.2998748967152793,0.44139768392032075,-0.007206038935941981,0.07552902173998984,0.1231355255196485,-0.9921070143005869,5.337999369559562
2026-05-14,939,2557534,2026-05-14 11:40:18,220,3,False,False,False,False,0.37088225314781553,0.31483875996681926,-0.68112056724654,0.1721237042827002,0.659162091817703,-0.9812643009723151,4.79485982647565
2026-05-14,939,2557546,2026-05-14 11:40:25,162,1,False,False,False,False,0.8009480576416842,0.6947935353284815,-0.6762894583308439,0.18215448978820176,0.5758580260289857,-0.37295525735340024,2.3158371891701086
2026-05-14,939,2557569,2026-05-14 11:40:36,290,0,True,False,False,False,0.08281949593091023,0.06713105425293951,-0.3498244355743459,0.35267661011896156,0.5352847114947334,-0.9292180570826629,2.515615299039432
2026-05-14,939,2557584,2026-05-14 11:41:14,110,0,False,False,False,False,0.4054071173788679,0.6494989682089999,-0.9312602045099821,0.12599573564212294,0.33284989308245244,-0.9243410907162919,1.2891463350541312
2026-05-14,939,2557589,2026-05-14 11:41:43,344,1,False,False,False,True,0.5867253770419377,0.3644220389615437,-0.9489306056784623,0.0639107490959067,0.1429829469412349,0.323152540688073,4.587787451352699
2026-05-14,939,2557593,2026-05-14 11:41:53,152,0,True,False,False,False,0.06843721082130261,0.06967415656468322,0.11555982504597637,0.07072678152581281,0.2875987933910711,-0.16628637120391299,2.5620136797266464
2026-05-14,939,2557603,2026-05-14 11:42:15,282,0,False,False,False,False,0.37242009371138923,0.24068449416934928,-0.9365374476525475,0.14584102157486772,0.23939742909279532,-0.9709719295734373,10.130891710772566
2026-05-14,939,2557645,2026-05-14 11:43:19,113,0,False,False,False,False,0.9533283678906177,1.2451715261593035,0.5119321482665893,0.02925471115906074,1.5197718421513144,-0.81402152563697,1.4561750617426172
2026-05-14,939,2557706,2026-05-14 11:44:39,236,0,False,False,False,False,0.4478458305890542,0.6305572267892194,-0.7626651360794331,0.03347535505413135,0.4382780647773283,-0.5221818400857556,1.8635867963781374
2026-05-14,939,2557707,2026-05-14 11:44:42,790,5,False,False,False,True,0.012385110263944739,0.41295871684739877,-0.09836810616110718,0.16306513035437503,0.19233747356514397,0.8743377675447622,6.75946106888625
2026-05-14,939,2557713,2026-05-14 11:44:56,198,0,False,True,False,False,0.4567649080916879,0.24395932678602178,-0.9266224273007904,0.06511602279776751,0.09993282406196681,-0.873147245633351,3.486207860344389
2026-05-14,939,2557714,2026-05-14 11:44:58,162,1,True,False,False,False,0.16892317916437258,0.0762713400804435,-0.579601845484195,0.2824635920787004,0.6152429638061698,-0.9986409403858828,2.4591610632508836
2026-05-14,939,2557724,2026-05-14 11:45:29,116,0,False,False,False,False,0.662003430882349,1.563587589135959,0.12843288109199477,0.4385290215310764,1.5010149346905246,-0.13593216040568498,1.9733131866699807
2026-05-14,939,2557733,2026-05-14 11:45:55,187,0,False,False,False,False,0.3670484334525942,1.4388844824222533,0.4335525782357861,0.10910115718909526,1.905957826107388,-0.7392335490505791,2.796740702717738
2026-05-14,939,2557755,2026-05-14 11:47:11,267,0,False,False,False,False,0.03203284414473638,1.2543958964603463,0.6530703174657287,0.3004358425271562,0.6349762687872674,-0.9687020384680824,1.5148596065907942
2026-05-14,939,2557762,2026-05-14 11:47:19,516,1,False,False,False,False,0.18668398457286334,0.2541243948296886,-0.3430066310703383,0.36603412494601817,0.5406306264336121,-0.9986819977983459,2.6961224895727924
2026-05-14,939,2557764,2026-05-14 11:47:20,150,5,False,False,False,False,0.5478124779520921,1.5259171965484306,0.5101606271625094,0.5377003985492304,1.4350970476107183,0.46565738390912975,5.113056476923445
2026-05-14,939,2557800,2026-05-14 11:48:00,148,1,False,True,False,True,0.12675099728270656,0.20589291020299855,-0.7292932152006484,0.005024140448873707,0.05565065383272694,0.4304078854816162,3.765399912279479
2026-05-14,939,2557803,2026-05-14 11:48:09,314,0,False,True,False,False,0.15033196353805728,0.13406861464572287,-0.06871393491012633,0.05034463029956664,0.07433988017208525,-0.6970956942179535,7.9010377049686396
2026-05-14,939,2557824,2026-05-14 11:48:29,199,0,True,False,True,False,0.09195452569988037,0.06444321242704038,0.648553827398761,0.08576887328745388,0.29687351098573955,-0.8467302043790988,2.4314909658430612
2026-05-14,939,2557836,2026-05-14 11:48:37,309,3,False,True,False,False,0.007477941706116406,0.5489816909888959,0.5620465717525256,0.05869010265794716,0.1169564180966568,-0.7794894769822248,3.1818526647974195
2026-05-14,939,2557844,2026-05-14 11:48:44,110,3,False,False,False,False,0.39880595908286687,0.4601099487001873,-0.3850566832623064,0.1455755842337568,0.5261525237238724,-0.5470967100948707,2.5967308294446316
2026-05-14,939,2557971,2026-05-14 11:50:00,117,5,False,False,False,False,0.641796555021917,1.1318303578778441,-0.8020194417572432,0.37108702067742766,0.1847041370885883,0.24336684683410598,2.6825252238141686
2026-05-14,939,2557979,2026-05-14 11:50:02,412,0,False,True,False,True,0.1828983773738842,0.15427842509674933,-0.6973901287622708,0.01659692893278546,0.030519704192537665,0.2820521940424418,4.97857325809233
2026-05-14,939,2558029,2026-05-14 11:50:22,143,1,False,False,False,False,0.2381173349758452,1.15273253885308,0.12477857662641474,0.09724878868139683,0.9073928075117194,-0.10291173807892542,4.078937109676591
2026-05-14,939,2558055,2026-05-14 11:50:49,141,0,False,False,False,False,0.07794426720419965,0.4319247603146795,0.30269295023048487,0.30445552359911193,0.8244218959325378,-0.7552885836699434,2.3414802593585944
2026-05-14,939,2558056,2026-05-14 11:50:49,139,0,False,False,False,False,0.2333168110339233,0.11434258070650376,-0.24830956903487378,0.07858622398359529,0.2902698649229886,-0.7514829568888548,3.087190387228524
2026-05-14,939,2558082,2026-05-14 11:51:08,187,1,False,False,False,False,1.0298763506970128,1.0088114997843858,-0.9140212451423735,0.3758802570633374,1.3732713863100765,-0.9760049248651714,2.7267477527245707
2026-05-14,939,2558097,2026-05-14 11:51:26,112,21,False,False,False,False,0.19937070321388944,1.3419262003677155,0.6969862602733136,3.3475975521420214,4.581966058112828,-0.9906504036297559,1.1372053325119167
2026-05-14,939,2558110,2026-05-14 11:51:48,171,0,False,True,False,True,0.7114791542624432,0.5998781868629663,-0.9572306440747662,0.03774938444531274,0.01844810814826283,0.4901701264902376,1.9303643718429315
2026-05-14,939,2558113,2026-05-14 11:51:51,125,9,True,False,False,False,0.44070702339597084,0.1687748765832725,-0.012191230656470875,1.3684052871674939,1.4848555030397181,-0.9965161340173843,2.664818562566702
2026-05-14,939,2558115,2026-05-14 11:51:55,129,9,False,False,False,False,1.2533245603673553,0.9769987361018778,-0.22823300871268484,0.0893872490906779,0.11862176738271947,-0.43380958247306856,2.9964486499007204
2026-05-14,939,2558137,2026-05-14 11:52:04,143,4,True,False,False,False,0.08469297358842592,0.06886290526836633,-0.1370601384356006,1.0104576714167726,0.5409540644796006,-0.8754764638225411,7.826276735447697
2026-05-14,939,2558193,2026-05-14 11:52:37,130,0,False,False,False,False,0.1501622727052268,1.062877625457,-0.40226160582087683,0.4460910352159055,0.9292920610905916,-0.34921112218765976,1.3826046342432456
2026-05-14,939,2558199,2026-05-14 11:52:44,256,0,True,False,True,False,0.01794797686202989,0.08004549787096085,0.5101009935054382,0.14037313925748154,0.377305729747111,-0.8076321366008034,3.920407087246347
2026-05-14,939,2558221,2026-05-14 11:53:08,140,1,False,True,False,False,0.5026065763099449,0.40556479324270733,-0.11466272408428764,0.1253751817752303,0.11576887300899939,-0.8880582053570021,3.9284715045347096
2026-05-14,939,2558255,2026-05-14 11:54:26,142,3,False,True,False,True,0.17901644421895413,0.11555486023061086,-0.212969976820615,0.02582756521625635,0.09969252468465226,0.827695495714458,10.214288311410998
2026-05-14,939,2558261,2026-05-14 11:54:34,127,0,True,False,False,False,0.09380926836939067,0.09056378989204232,-0.8947976482422776,0.07314939131668087,0.26478309467184646,-0.8306930938257032,2.2383472990990847
2026-05-14,939,2558272,2026-05-14 11:55:40,247,0,False,False,False,False,0.6779363664828707,1.4202294498542596,0.18351187545698375,0.14356841574664214,1.6883528013125693,-0.13726508157917222,2.312445437777255
2026-05-14,939,2558274,2026-05-14 11:55:44,120,38,False,False,False,False,0.2980804974180589,1.852634130297963,0.174203097648379,13.875008219439234,7.77692904756072,-0.9920341179307671,1.7589484870709697
2026-05-14,939,2558277,2026-05-14 11:55:47,130,2,False,False,False,False,0.578357173379896,1.75480838950835,0.6829319228373412,0.035197620658223634,1.3694020190214413,-0.855509394797381,2.634650505172486
2026-05-14,939,2558304,2026-05-14 11:56:18,156,0,False,False,False,False,0.3225890768454442,1.861842074162635,0.026727235266269304,0.32067181623118124,1.1952000347678209,0.6209076696097522,2.3464749664728006
2026-05-14,939,2558312,2026-05-14 11:56:39,145,2,False,False,False,False,0.7785188751404786,0.6736548759737602,-0.9695117197356155,0.3015448101029228,0.7969349037085778,-0.9816564494455102,1.4056412641658074
2026-05-14,939,2558354,2026-05-14 11:58:56,134,2,False,False,False,False,0.3658458761896874,0.6863635975041055,-0.7926829990807089,0.286737295184981,1.2371838711695202,-0.9848344515386778,1.7135691141205243
2026-05-14,939,2558381,2026-05-14 11:59:44,263,2,False,False,False,False,0.3361053234300258,0.5854215009332069,-0.10900408540970685,0.1879401473874052,1.1281184857810813,-0.9750696107369798,5.832176516590473
2026-05-14,939,2558384,2026-05-14 11:59:46,128,0,False,False,False,False,0.4917198272573503,0.854698679269484,-0.9460082712093604,0.32023610687428494,0.3546807548416464,-0.9913332963551513,3.2194819627453892
2026-05-14,939,2558398,2026-05-14 11:59:57,152,0,True,False,True,False,0.05146648812576991,0.07373687257705228,0.5855105019974337,0.051799604486909324,0.22112909655900095,-0.189928069800573,3.5418906889307165
2026-05-14,939,2558403,2026-05-14 11:59:59,111,1,True,False,False,False,0.40745243238897333,0.08154656003113939,-0.6472925091281695,0.11257622417721752,0.48354226188100663,-0.9311950043769519,1.7800151144848886
2026-05-14,939,2558409,2026-05-14 12:00:03,153,2,False,False,True,False,0.07390894397837762,0.13689759085170206,-0.687719744885732,0.6387795008647416,1.7732479347685703,-0.9940316233858449,1.255983225549303
2026-05-14,939,2558411,2026-05-14 12:00:05,784,1,False,False,False,False,0.25426737698139507,0.24112786143040374,-0.7835746309607521,0.08993203183515758,0.49244242131441124,-0.4260289544541598,5.971521058570323
2026-05-14,939,2558443,2026-05-14 12:00:42,222,0,False,False,False,False,0.33766731086233104,0.19077233327509052,-0.991311630260927,0.4559974467856151,1.1541000370960048,-0.6497372814787189,3.3116085702012383
2026-05-14,939,2558451,2026-05-14 12:01:08,271,3,False,False,False,False,0.2106499578352707,0.4200024370757336,-0.7282985265034403,1.0260725172837457,2.014943709309022,-0.9912837963183818,2.017656494615889
2026-05-14,939,2558469,2026-05-14 12:02:00,131,4,False,False,False,False,0.10344482937779238,0.5509784147970065,0.6574702342142777,0.48293684540527543,0.8912073189656825,-0.4592719185505681,4.588508961934035
2026-05-14,939,2558489,2026-05-14 12:02:30,119,0,False,False,False,False,0.5018344502921328,1.5183735647212921,0.019836788946464037,0.13489737766168267,1.6297497009050192,0.28900251226424,6.427600577216043
2026-05-14,939,2558524,2026-05-14 12:03:23,167,0,False,False,False,False,0.44440826287660384,0.8478611860059011,-0.9209298656833539,0.4421415676284982,1.3224985456842664,-0.8865241843372805,1.983088008176544
2026-05-14,939,2558533,2026-05-14 12:04:27,205,3,False,False,False,False,0.5920018291568006,0.8510561949862979,-0.9062651070185583,1.2661313157014922,2.1848574631222517,-0.9887702363837119,1.4123110712110596
2026-05-14,939,2558539,2026-05-14 12:04:32,115,0,False,False,False,False,0.39746657870819363,0.36232089062919537,-0.764991598616912,0.33383398201800685,1.2403742247346161,-0.8029579572086315,1.6135505378518782
2026-05-14,939,2558562,2026-05-14 12:10:05,265,3,True,False,True,False,0.10359428805200346,0.06385964123154952,0.5115297105257752,0.11064029792530503,0.4755552131277713,-0.46037698304309754,4.276725579597602
2026-05-14,939,2558586,2026-05-14 12:10:19,531,2,False,False,False,False,0.14856629263480384,0.2123551574989434,-0.5494755846589972,0.4102115592593633,1.3122348007388007,-0.8902270715943335,4.4516538146181475
2026-05-14,939,2558590,2026-05-14 12:10:21,120,0,False,False,False,False,0.5474913144050791,0.6772943590983497,-0.8852388190676963,0.21242794295007497,0.6195852305257202,-0.9234417273514788,5.085091713111556
2026-05-14,939,2558602,2026-05-14 12:10:26,153,3,False,False,False,False,0.0,0.7173835882099618,-0.9975289599081474,0.05751636664680695,0.37576634606627557,0.1650368493743942,3.6588055493114138
2026-05-14,939,2558607,2026-05-14 12:10:28,156,12,False,False,False,False,0.4771922457458836,1.359081962928612,-0.684886516380648,0.3570045635033922,0.6629331579835859,0.514495511735383,5.2658025016592545
2026-05-14,939,2558608,2026-05-14 12:10:28,170,1,False,False,False,False,0.37284610954118774,1.507141477905184,-0.16652908646477382,0.2018486190193114,2.029456474379286,0.14713278132351423,1.8185714684098322
2026-05-14,939,2558610,2026-05-14 12:10:29,140,0,False,False,False,False,0.020661276190251692,0.38572519573516195,-0.7928384943041062,0.40301629053952304,0.7868001894034407,-0.9452179702046403,2.0171466192814878
2026-05-14,939,2558613,2026-05-14 12:10:31,149,4,False,False,False,False,0.5959215365691992,0.8609847415462393,-0.8745383724303739,0.274442055359592,0.824149624864927,-0.020345252370088857,2.0107523205061932
2026-05-14,939,2558618,2026-05-14 12:10:34,110,0,False,False,False,False,0.09562730023377866,0.40991557141874413,-0.10042273819828734,0.3972721444111111,0.861550291857649,-0.9376961046294962,1.9320030903793142
2026-05-14,939,2558631,2026-05-14 12:10:47,133,1,False,False,False,False,0.2321069564934258,0.1738161725860751,-0.442778352424644,0.4605982966750942,0.6143609316395371,-0.9666422677916138,2.2809425889787653
2026-05-14,939,2558634,2026-05-14 12:10:48,438,9,False,False,False,False,0.2230550133935515,0.35215012741869073,-0.47742888887299956,0.2302845394289416,0.95996375249277,-0.9934878754991787,6.136473052647592
2026-05-14,939,2558659,2026-05-14 12:11:00,126,0,False,False,False,False,0.23880228942998044,0.41953224177250875,0.8362251754172345,0.2256096420811811,1.7313992718113869,-0.7655331388063297,1.5411369399301007
2026-05-14,939,2558666,2026-05-14 12:11:04,264,0,True,False,False,False,0.15112500164516254,0.09396924993789195,-0.8374927724200291,0.3080100489432129,0.5652871767075563,-0.9436599514671509,2.2530945701785092
2026-05-14,939,2558667,2026-05-14 12:11:05,184,6,False,False,False,False,0.6105716452841592,2.289067075801382,-0.9548519399698948,0.09290070943307852,0.10624381244665917,0.045089065530653345,1.4703134081713
2026-05-14,939,2558671,2026-05-14 12:11:08,118,1,False,False,False,False,0.27366592356464015,0.13154738176229722,0.11443644942162906,0.26189834621471225,0.6507556750332647,-0.8967707326158008,2.4977879561855594
2026-05-14,939,2558674,2026-05-14 12:11:10,164,2,True,False,False,False,0.3993577226009247,0.18502518704610035,-0.9072115910605534,0.3052868885573032,1.033253267411722,-0.8121405255468612,2.233494100331432
2026-05-14,939,2558679,2026-05-14 12:11:12,201,1,False,False,False,False,0.6221132029421946,0.7804863063869574,-0.7815912728092096,0.2052236609165714,0.22081264756349447,-0.9799982453628804,2.5945528737347274
2026-05-14,939,2558690,2026-05-14 12:11:15,159,0,False,False,False,False,0.2996769289168031,2.281469871154924,-0.9048270588439212,0.33065446103144563,1.3759171826127472,-0.6676309365337192,1.1433324361223138
2026-05-14,939,2558705,2026-05-14 12:11:20,309,4,False,False,False,False,0.28332612308963195,0.412122689215508,-0.9007112353841252,0.9706287694711101,1.914703816824942,-0.9931752561018091,2.764542527457131
2026-05-14,939,2558711,2026-05-14 12:11:24,115,1,False,False,False,False,0.5005307948568234,0.2730314569652287,-0.39511460038453566,0.04362134110731714,0.27196082847535236,0.6207058680951735,2.2265873389587205
2026-05-14,939,2558717,2026-05-14 12:11:27,233,0,False,False,False,False,0.1563654259849021,0.1742544188704041,-0.6647945969195062,0.1334379707017398,0.25041136382560597,-0.1914532799534145,5.402286486775785
2026-05-14,939,2558723,2026-05-14 12:11:29,112,0,False,False,False,False,0.46501156955928863,0.4859630040486622,-0.40067478845196264,0.14713763682008574,0.8029249739164238,-0.9916929624624663,1.3721914778241229
2026-05-14,939,2558725,2026-05-14 12:11:32,189,1,False,False,False,False,0.3882244703840813,0.6719280110955175,-0.9988265263055459,0.46243441710689803,0.9434747480860312,-0.9011177297817546,1.6018331931751768
2026-05-14,939,2558749,2026-05-14 12:11:56,145,0,False,False,False,False,0.7692666238853797,1.0857639640517331,-0.6734317548213096,0.4993557863888233,1.3266506221684744,-0.640430460908151,2.7002096365786863
2026-05-14,939,2558754,2026-05-14 12:12:04,134,0,False,False,False,False,0.29051253938685384,0.6841947244465976,-0.21735355766579917,0.12005972732352609,0.4203641537571919,-0.2616096364213206,1.4217943829828603
2026-05-14,939,2558759,2026-05-14 12:12:14,216,19,True,False,True,False,0.009236297959679021,0.06411637220623821,-0.046826678922040066,6.158474262335546,4.343363025075843,-0.9988783853014848,1.4008255660924027
2026-05-14,939,2558772,2026-05-14 12:12:18,292,12,False,False,False,False,0.6562854281179815,1.3711891488984622,0.8461422300666437,0.31197337458507685,1.1854426682573054,-0.8535116903395983,3.440692377598575
2026-05-14,939,2558774,2026-05-14 12:12:19,145,0,False,False,False,False,0.8167418048716484,1.3315382953501564,-0.3151598379526788,0.49117241730882844,1.2227728242993463,-0.6348450956554387,2.5774430820935046
2026-05-14,939,2558777,2026-05-14 12:12:23,211,1,False,False,False,False,0.36922165476851054,0.3820387401542762,-0.8273049596619064,0.32227244405200095,0.22119915697852466,-0.875702180825167,9.910462900544603
2026-05-14,939,2558781,2026-05-14 12:12:26,132,0,False,False,False,False,0.7970435982585999,1.6540133595960866,-0.8125124100326072,0.3097613318750228,1.8172887321295426,-0.7818060540126615,10.546084058188749
2026-05-14,939,2558787,2026-05-14 12:12:28,146,5,False,False,False,False,0.5641549623040142,1.1669295309652619,-0.3942505554810352,0.1609082944568052,1.3689197024022264,0.14074402570293523,1.9667684181715666
2026-05-14,939,2558800,2026-05-14 12:12:48,146,0,False,False,False,False,0.945498339620432,0.8982639100312086,-0.42332517253900814,0.2737292934634376,2.1047016210855163,-0.9948493406953227,1.2040675503613982
2026-05-14,939,2558803,2026-05-14 12:12:48,133,0,False,False,False,False,0.4637589525011866,1.91506318938175,0.26461263564818904,0.01786637903997393,2.2543085413048503,0.4920952082513713,1.89046758124323
2026-05-14,939,2558815,2026-05-14 12:13:10,112,0,True,False,True,False,0.07614320678826692,0.06771860159102845,0.9420112639565853,0.4260142542509587,0.5232424695769639,-0.9024130377509652,2.059624017468699
2026-05-14,939,2558834,2026-05-14 12:13:36,186,3,False,False,False,False,0.5163311364812508,2.0302645780784334,0.4585557670349048,0.4990444318895815,1.4557207324552328,0.6896060808747931,2.7632218307784746
2026-05-14,939,2558838,2026-05-14 12:13:49,204,1,False,False,False,False,0.307236606705647,1.7783962106347395,-0.6832356446361209,0.3646247814192083,1.4262039635160884,-0.3533992726407371,5.820643531336828
2026-05-14,939,2558840,2026-05-14 12:13:54,197,1,False,False,False,False,0.5121577058875525,1.27128331888162,0.5882512244231256,0.16164245265399643,1.3940548546596006,-0.4275547548779843,3.24812636108048
2026-05-14,939,2558847,2026-05-14 12:14:12,196,6,False,False,False,False,0.4652506966142037,2.0446554240371273,-0.6302212295110683,0.3103896180609186,1.944028600329738,0.37928981838591275,2.8252101304872657
2026-05-14,939,2558863,2026-05-14 12:14:59,270,4,False,False,False,False,0.3333958215095097,0.4058375544041948,-0.8188597183847054,0.1933166532531533,0.5799582516492027,-0.7709776146533637,6.029882813944602
2026-05-14,939,2558867,2026-05-14 12:15:02,507,1,False,False,False,False,0.4161598634539357,0.5198499627125333,-0.475082308982908,0.1885156901958041,1.077665914154753,-0.6502395035812633,10.834569317196879
2026-05-14,939,2558873,2026-05-14 12:15:05,225,2,False,False,False,False,0.4876001344052316,0.24745781427644722,-0.6696888096225969,0.18116413738651443,0.2805593818302999,-0.7299379792602668,4.378800966037338
2026-05-14,939,2558874,2026-05-14 12:15:07,185,0,False,False,False,False,0.605371123031152,0.6557099087145506,-0.1477832271965977,0.17698400393821567,0.33924952188765134,-0.8054768593248729,1.7757535112487648
2026-05-14,939,2558875,2026-05-14 12:15:08,196,2,False,False,False,False,0.3222954988640149,0.2480247118283893,0.7960300671604689,0.11240640206411756,0.5745764377495824,0.6416399923897214,4.5664731247989945
2026-05-14,939,2558878,2026-05-14 12:15:10,176,5,False,False,False,False,0.3393079097884361,0.9110811327306574,-0.38757849229045216,0.12207270026504487,0.9609862187300086,-0.7335202907510951,4.014045664524434
2026-05-14,939,2558881,2026-05-14 12:15:11,152,4,False,False,False,False,0.264785936371255,0.7000398955733405,-0.8355617139177135,0.16185449924237338,0.45452282146554535,0.12171131720476043,2.1873986989763496
2026-05-14,939,2558891,2026-05-14 12:15:15,265,4,False,False,False,False,0.21402562826578206,0.44301629058238096,-0.5634599633511156,0.3543069569596302,0.5340561745032072,-0.9297940501820104,6.83799779050976
2026-05-14,939,2558898,2026-05-14 12:15:21,172,0,False,False,False,False,0.6398788425358313,1.0037380031279741,-0.036859232095417985,0.5809682635502739,0.5682501553770593,-0.8352345675660445,2.540694261117401
2026-05-14,939,2558902,2026-05-14 12:15:24,155,3,False,False,False,False,0.25951061268079273,0.7930732857237399,0.34151382882650505,0.1034734510406008,0.2339896289278864,-0.9568579437248755,1.8768338657502694
2026-05-14,939,2558904,2026-05-14 12:15:27,239,0,True,False,True,False,0.07483406349624758,0.08239596814956658,0.18128142827236648,0.2585479628618171,0.6742285015379356,-0.916777857383043,3.008754330992227
2026-05-14,939,2558910,2026-05-14 12:15:29,125,0,False,False,False,False,0.06597565506184383,0.34520931289456697,-0.12703818272041514,0.0884928607289875,0.4852618584486113,0.6399708196921574,2.075862429949382
2026-05-14,939,2558911,2026-05-14 12:15:30,215,3,False,False,False,False,0.463942692473976,1.5015764780426974,0.23997354079339492,0.20694885237662652,1.9002356668055675,0.35134611888144274,2.303240074213782
2026-05-14,939,2558913,2026-05-14 12:15:31,114,0,False,False,False,False,0.2842351709852224,0.3182919883283272,-0.749187979920601,0.1270590014520806,0.3152553059188695,-0.8319221531748995,1.5321258963745095
2026-05-14,939,2558929,2026-05-14 12:16:29,116,0,False,False,False,False,0.2460766445906588,1.2090586446302853,0.8266276831164041,0.16947707898120376,1.1582433849226161,0.7385479745264262,2.3321030635557882
2026-05-14,939,2558935,2026-05-14 12:16:36,111,0,False,False,False,False,0.7107176727435501,0.9921485538955344,-0.7516201268439656,0.4768343957811756,0.9474921590825963,-0.6386926892013635,1.428849344168949
2026-05-14,939,2558937,2026-05-14 12:16:37,297,6,False,False,False,False,0.9890516327573653,1.1092524387755727,0.17880181774886228,0.24625144162014193,3.0851545487850363,0.00985238412019227,1.7100627878248498
2026-05-14,939,2559007,2026-05-14 12:18:00,139,1,False,False,False,False,0.6784749734492834,0.8556595003523435,-0.8343852791136999,0.1275379637598299,0.5111640611242149,-0.9066349557129846,1.5420288586680806
